ID;SCORE2;SCORE3;SCORE4;SCORE5;SCORE6;COMPONENTE1;COMPONENTE2;COMPONENTE3;GRUPO2;GRUPO3;GRUPO4;GRUPO5
2752.0;0.0;0.0;0.0;4.416666666666667;0.0;0.03539807185639915;-0.49224510882031997;0.02058645956858436;1;1;1;4
2753.0;0.0;0.0;4.333333333333333;2.5;0.0;0.10727896882425095;-0.37144896397428395;0.18532638996759368;1;1;1;4
2755.0;0.0;0.0;7.0;7.0;0.0;0.4028728603483671;-0.280642334546726;0.47711412023270894;0;1;1;4
2757.0;0.8333333333333334;3.0;0.0;4.25;0.0;-0.06687462890387898;-0.11592081643815982;0.10635654560413665;1;1;1;4
2759.0;1.25;4.0;0.8333333333333334;6.9;0.0;0.04729580574594375;0.06093548688837322;0.25291952758524416;1;1;1;4
2770.0;0.0;2.375;6.0;4.875;0.0;0.20070225831521493;-0.10916265095504968;0.5066704715913597;1;1;1;4
2773.0;0.0;2.75;7.5;0.0;0.0;0.027238986023948683;-0.04690583445026038;0.4469775934747148;1;1;1;4
2820.0;0.0;0.0;1.4375;0.0;0.0;-0.14253767305013754;-0.4629354929767243;-0.03885571304036317;1;1;1;4
2821.0;0.0;2.6666666666666665;0.0;2.7222222222222223;0.0;-0.14631249674911428;-0.26480926390396603;0.14582088334059584;1;1;1;4
2850.0;0.0;0.0;0.0;2.2;0.0;-0.11219903277533708;-0.49838281802660067;-0.0355344946716826;1;1;1;4
2851.0;0.0;2.9;0.5294117647058824;3.6875;0.0;-0.10559348194368416;-0.2261730321197183;0.2264295829365109;1;1;1;4
2852.0;0.0;0.5;0.0;2.625;0.0;-0.10781496619032319;-0.4536175324205743;0.010793907520782145;1;1;1;4
2853.0;0.0;0.09090909090909091;0.0;5.7894736842105265;0.0;0.04314496495205561;-0.48005302515585935;0.09096685503310123;1;1;1;4
2854.0;0.0;0.8529411764705882;0.0;0.5849056603773585;0.0;-0.20886887474083005;-0.4288013746280868;-0.03474326041462272;1;1;1;4
2855.0;0.0;0.6666666666666666;0.0;0.0;0.0;-0.2303098783008215;-0.4467102459938338;-0.06596261922623345;1;1;1;4
2856.0;0.0;3.0;4.5;3.1538461538461537;0.0;0.009781980524031857;-0.1032267255260347;0.4254115680128105;1;1;1;4
2857.0;0.0;0.42857142857142855;0.0;3.3125;0.0;-0.07789042009160364;-0.45782769649661714;0.030202318666605193;1;1;1;4
2859.0;0.0;0.875;2.6818181818181817;7.027777777777778;0.0;0.17139876705219448;-0.3299908544762339;0.32484685124100476;1;1;1;4
2860.0;0.0;1.5;0.0;4.2631578947368425;0.0;-0.06607753337396745;-0.36179006862817986;0.13057741439362763;1;1;1;4
2861.0;0.0;1.25;0.0;1.5;0.0;-0.18247197111579871;-0.39156189884135323;0.02238448094167661;1;1;1;4
2862.0;0.0;2.5;4.0;5.880952380952381;0.0;0.12310321343281007;-0.15340842374035935;0.459703710391576;1;1;1;4
2863.0;0.0;1.5833333333333333;0.0;5.5;0.0;-0.014938897912161908;-0.3509407299623941;0.17783007160045042;1;1;1;4
2864.0;0.0;0.0;0.45454545454545453;0.0;0.0;-0.20035126569344044;-0.4914664419353246;-0.08261492117675356;1;1;1;4
2865.0;0.0;6.625;7.0;8.125;0.0;0.21903601944402462;0.29967906782212456;0.9555101735265147;1;1;0;1
2866.0;0.0;5.75;0.0;7.714285714285714;0.0;-0.03044975839801023;0.018214551577517557;0.5169349207969396;1;1;1;4
2867.0;0.0;1.5227272727272727;3.03125;3.6875;0.0;0.014382118300131894;-0.27307554429506997;0.2740374698930892;1;1;1;4
2868.0;0.0;5.0;0.0;4.416666666666667;0.0;-0.15759292222101848;-0.05663107521435454;0.35930266208976425;1;1;1;4
2869.0;0.0;1.875;1.1666666666666667;1.0;0.0;-0.18313215022555077;-0.3045616078839286;0.10836374097991334;1;1;1;4
2870.0;0.0;0.0;1.2142857142857142;5.55;0.0;0.07054738984784228;-0.45320540861909675;0.14441269480792068;1;1;1;4
2871.0;0.0;1.25;0.0;0.0;0.0;-0.25406440816784703;-0.39588133355878474;-0.025990282272915333;1;1;1;4
2872.0;0.0;0.0;0.0;3.642857142857143;0.0;-0.05921498503391212;-0.4941346760565045;0.016835578368243828;1;1;1;4
2873.0;0.0;2.6666666666666665;0.0;0.0;0.0;-0.29324202410191924;-0.27254839544643145;0.06428007051708036;1;1;1;0
2900.0;0.0;2.125;2.8333333333333335;2.7625;0.0;-0.06666357114625054;-0.2290003748224123;0.2769342053821744;1;1;1;4
2901.0;0.0;3.5;0.0;4.4;0.0;-0.13448867852042318;-0.18716363756129814;0.2696484167919585;1;1;1;4
2902.0;0.0;0.875;0.0;4.125;0.0;-0.07646291421775366;-0.4164757410801365;0.0940444454984983;1;1;1;4
2991.0;0.0;1.75;3.0;1.7222222222222223;0.0;-0.14237664386827809;-0.25953381344219956;0.24390702530765246;1;1;1;4
2994.0;0.0;3.5;0.0;1.8461538461538463;0.0;-0.29453845485409347;-0.19429367345413545;0.20131522795042234;1;1;1;0
2995.0;0.0;3.0;0.0;4.777777777777778;0.0;-0.15146275660128722;-0.22931829877835377;0.2679231316118953;1;1;1;4
2996.0;0.0;0.0;0.0;4.9;0.0;-0.0657036777752618;-0.4901241343106694;0.08182112726549626;1;1;1;4
2997.0;0.0;0.0;0.0;8.0;0.0;0.07137167371749842;-0.4811333989442458;0.18579618288827357;1;1;1;4
3008.0;0.0;0.0;0.0;3.4;0.0;-0.13830063960406136;-0.4944376702326796;0.033815645125915395;1;1;1;4
3009.0;0.0;0.0;0.0;3.7142857142857144;0.0;-0.12485494113812842;-0.49352351672754174;0.044522816225061435;1;1;1;4
3015.0;0.0;0.0;0.0;1.3;0.0;-0.2350142147582991;-0.5005055246210586;-0.03520150713705239;1;1;1;4
